Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,BREED,Bytes,Center Name,collected_by,Collection_Date,Consent,Cultivar,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Ecotype,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolate,LENGTH_(CM),Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,REPLICATE,create_date,version,Sample Name,SAMPLE_TYPE,sex,SRA Study,store_cond,Strain,TISSUE
SRR11206148,not collected,RAD-Seq,200,4304114872,PRJNA504598,SAMN14148286,Model organism or animal,not applicable,1645609991,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Amy Dukes,5/6/16,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7819017,USA,North America,USA: South Carolina,Illumina NovaSeq 6000,Blackfin tuna - South Carolina 918,77,SCA_918,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:56:00Z,1,SCA_918,tissue sample,male,SRP251054,Sarcosyl urea,not applicable,Fin Clip
SRR11206149,not collected,RAD-Seq,302,7260439078,PRJNA504598,SAMN14148112,Model organism or animal,not applicable,2675862120,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Marcos Hanke,7/11/17,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",mature,not collected,SRX7819016,Puerto Rico,North America,Puerto Rico: Atlantic Ocean,Illumina NovaSeq 6000,Blackfin tuna - Puerto Rico 1039,46.9,PR_1039,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:55:00Z,1,PR_1039,tissue sample,female,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206150,not collected,RAD-Seq,302,8152336584,PRJNA504598,SAMN14148111,Model organism or animal,not applicable,3113120789,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Marcos Hanke,7/11/17,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",mature,not collected,SRX7819015,Puerto Rico,North America,Puerto Rico: Atlantic Ocean,Illumina NovaSeq 6000,Blackfin tuna - Puerto Rico 1038,47.6,PR_1038,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T15:04:00Z,1,PR_1038,tissue sample,male,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206151,not collected,RAD-Seq,222,491620110,PRJNA504598,SAMN14147814,Model organism or animal,not applicable,208910138,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,"Pollyana Roque\, Fabio Hazin",10/16/16,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7819014,Brazil,South America,Brazil: Atlantic Ocean,Illumina NovaSeq 6000,Blackfin tuna - Brazil 1278,51.2,BRZ_1278,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:43:00Z,1,BRZ_1278,tissue sample,missing,SRP251054,20% DMSO-EDTA,not applicable,Muscle
SRR11206152,not collected,RAD-Seq,224,641578944,PRJNA504598,SAMN14148110,Model organism or animal,not applicable,279004498,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Myles Colley,missing,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7819013,USA,North America,USA: Pensacola,Illumina NovaSeq 6000,Blackfin tuna - Pensacola 833,missing,PNS_833,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:44:00Z,1,PNS_833,tissue sample,missing,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206153,not collected,RAD-Seq,299,4498791774,PRJNA504598,SAMN14148109,Model organism or animal,not applicable,1721671418,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Myles Colley,missing,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7819012,USA,North America,USA: Pensacola,Illumina NovaSeq 6000,Blackfin tuna - Pensacola 832,missing,PNS_832,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:59:00Z,1,PNS_832,tissue sample,missing,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206154,not collected,RAD-Seq,298,7173285184,PRJNA504598,SAMN14148108,Model organism or animal,not applicable,2699663388,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Myles Colley,missing,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7819011,USA,North America,USA: Pensacola,Illumina NovaSeq 6000,Blackfin tuna - Pensacola 831,missing,PNS_831,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:55:00Z,1,PNS_831,tissue sample,missing,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206155,not collected,RAD-Seq,283,2714229796,PRJNA504598,SAMN14148107,Model organism or animal,not applicable,1075836974,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Myles Colley,missing,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7819010,USA,North America,USA: Pensacola,Illumina NovaSeq 6000,Blackfin tuna - Pensacola 830,missing,PNS_830,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:48:00Z,1,PNS_830,tissue sample,missing,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206156,not collected,RAD-Seq,298,7937922924,PRJNA504598,SAMN14148106,Model organism or animal,not applicable,2971532096,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Myles Colley,missing,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7819009,USA,North America,USA: Pensacola,Illumina NovaSeq 6000,Blackfin tuna - Pensacola 829,missing,PNS_829,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:57:00Z,1,PNS_829,tissue sample,missing,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206157,not collected,RAD-Seq,295,2214051538,PRJNA504598,SAMN14148105,Model organism or animal,not applicable,843027779,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Myles Colley,missing,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7819008,USA,North America,USA: Pensacola,Illumina NovaSeq 6000,Blackfin tuna - Pensacola 828,missing,PNS_828,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:46:00Z,1,PNS_828,tissue sample,missing,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206158,not collected,RAD-Seq,277,4633089044,PRJNA504598,SAMN14148104,Model organism or animal,not applicable,1833715136,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Myles Colley,missing,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7819007,USA,North America,USA: Pensacola,Illumina NovaSeq 6000,Blackfin tuna - Pensacola 827,missing,PNS_827,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:53:00Z,1,PNS_827,tissue sample,missing,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206159,not collected,RAD-Seq,296,4273082762,PRJNA504598,SAMN14148103,Model organism or animal,not applicable,1598278323,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Myles Colley,missing,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7819006,USA,North America,USA: Pensacola,Illumina NovaSeq 6000,Blackfin tuna - Pensacola 826,missing,PNS_826,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:50:00Z,1,PNS_826,tissue sample,missing,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206160,not collected,RAD-Seq,222,452140296,PRJNA504598,SAMN14148102,Model organism or animal,not applicable,194381804,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Myles Colley,missing,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7819005,USA,North America,USA: Pensacola,Illumina NovaSeq 6000,Blackfin tuna - Pensacola 825,missing,PNS_825,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:43:00Z,1,PNS_825,tissue sample,missing,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206161,not collected,RAD-Seq,222,411362448,PRJNA504598,SAMN14148101,Model organism or animal,not applicable,176906387,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Myles Colley,missing,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7819004,USA,North America,USA: Pensacola,Illumina NovaSeq 6000,Blackfin tuna - Pensacola 824,missing,PNS_824,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:43:00Z,1,PNS_824,tissue sample,missing,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206162,not collected,RAD-Seq,222,49968426,PRJNA504598,SAMN14147813,Model organism or animal,not applicable,21338223,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,"Pollyana Roque\, Fabio Hazin",10/16/16,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7819003,Brazil,South America,Brazil: Atlantic Ocean,Illumina NovaSeq 6000,Blackfin tuna - Brazil 1277,51.3,BRZ_1277,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:43:00Z,1,BRZ_1277,tissue sample,missing,SRP251054,20% DMSO-EDTA,not applicable,Muscle
SRR11206163,not collected,RAD-Seq,295,4121825078,PRJNA504598,SAMN14148100,Model organism or animal,not applicable,1587856924,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Myles Colley,missing,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7819002,USA,North America,USA: Pensacola,Illumina NovaSeq 6000,Blackfin tuna - Pensacola 823,missing,PNS_823,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:50:00Z,1,PNS_823,tissue sample,missing,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206164,not collected,RAD-Seq,222,517818552,PRJNA504598,SAMN14148099,Model organism or animal,not applicable,225584878,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Myles Colley,missing,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7819001,USA,North America,USA: Pensacola,Illumina NovaSeq 6000,Blackfin tuna - Pensacola 822,missing,PNS_822,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:43:00Z,1,PNS_822,tissue sample,missing,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206165,not collected,RAD-Seq,292,2172398850,PRJNA504598,SAMN14148098,Model organism or animal,not applicable,837853405,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Myles Colley,missing,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7819000,USA,North America,USA: Pensacola,Illumina NovaSeq 6000,Blackfin tuna - Pensacola 821,missing,PNS_821,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:46:00Z,1,PNS_821,tissue sample,missing,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206166,not collected,RAD-Seq,280,632281130,PRJNA504598,SAMN14148097,Model organism or animal,not applicable,247694883,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Myles Colley,missing,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7818999,USA,North America,USA: Pensacola,Illumina NovaSeq 6000,Blackfin tuna - Pensacola 820,missing,PNS_820,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:44:00Z,1,PNS_820,tissue sample,missing,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206167,not collected,RAD-Seq,296,3990891612,PRJNA504598,SAMN14148096,Model organism or animal,not applicable,1498653478,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Myles Colley,missing,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7818998,USA,North America,USA: Pensacola,Illumina NovaSeq 6000,Blackfin tuna - Pensacola 819,missing,PNS_819,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:55:00Z,1,PNS_819,tissue sample,missing,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206168,not collected,RAD-Seq,297,3994415346,PRJNA504598,SAMN14148095,Model organism or animal,not applicable,1556537543,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Myles Colley,missing,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7818997,USA,North America,USA: Pensacola,Illumina NovaSeq 6000,Blackfin tuna - Pensacola 818,missing,PNS_818,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:55:00Z,1,PNS_818,tissue sample,missing,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206169,not collected,RAD-Seq,222,581712372,PRJNA504598,SAMN14148094,Model organism or animal,not applicable,255882643,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Myles Colley,missing,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7818996,USA,North America,USA: Pensacola,Illumina NovaSeq 6000,Blackfin tuna - Pensacola 817,missing,PNS_817,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:44:00Z,1,PNS_817,tissue sample,missing,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206170,not collected,RAD-Seq,273,478496094,PRJNA504598,SAMN14148093,Model organism or animal,not applicable,187066816,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Myles Colley,missing,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7818995,USA,North America,USA: Pensacola,Illumina NovaSeq 6000,Blackfin tuna - Pensacola 816,missing,PNS_816,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:44:00Z,1,PNS_816,tissue sample,missing,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206171,not collected,RAD-Seq,302,3717436082,PRJNA504598,SAMN14148092,Model organism or animal,not applicable,1303144927,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Myles Colley,missing,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7818994,USA,North America,USA: Pensacola,Illumina NovaSeq 6000,Blackfin tuna - Pensacola 815,missing,PNS_815,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:49:00Z,1,PNS_815,tissue sample,missing,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206172,not collected,RAD-Seq,302,1089366850,PRJNA504598,SAMN14148091,Model organism or animal,not applicable,375744572,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Myles Colley,missing,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7818993,USA,North America,USA: Pensacola,Illumina NovaSeq 6000,Blackfin tuna - Pensacola 814,missing,PNS_814,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:44:00Z,1,PNS_814,tissue sample,missing,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206173,not collected,RAD-Seq,302,2324364140,PRJNA504598,SAMN14147812,Model organism or animal,not applicable,795961702,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,"Pollyana Roque\, Fabio Hazin",10/16/16,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7818992,Brazil,South America,Brazil: Atlantic Ocean,Illumina NovaSeq 6000,Blackfin tuna - Brazil 1276,54.8,BRZ_1276,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:47:00Z,1,BRZ_1276,tissue sample,missing,SRP251054,20% DMSO-EDTA,not applicable,Muscle
SRR11206174,not collected,RAD-Seq,302,3751015160,PRJNA504598,SAMN14148090,Model organism or animal,not applicable,1300475377,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Myles Colley,missing,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7818991,USA,North America,USA: Pensacola,Illumina NovaSeq 6000,Blackfin tuna - Pensacola 813,missing,PNS_813,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:50:00Z,1,PNS_813,tissue sample,missing,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206175,not collected,RAD-Seq,302,2277973920,PRJNA504598,SAMN14148089,Model organism or animal,not applicable,789349658,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Myles Colley,missing,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7818990,USA,North America,USA: Pensacola,Illumina NovaSeq 6000,Blackfin tuna - Pensacola 812,missing,PNS_812,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:47:00Z,1,PNS_812,tissue sample,missing,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206176,not collected,RAD-Seq,302,3511466948,PRJNA504598,SAMN14148088,Model organism or animal,not applicable,1196553515,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Myles Colley,missing,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7818989,USA,North America,USA: Pensacola,Illumina NovaSeq 6000,Blackfin tuna - Pensacola 811,missing,PNS_811,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:51:00Z,1,PNS_811,tissue sample,missing,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206177,not collected,RAD-Seq,302,4683931514,PRJNA504598,SAMN14148087,Model organism or animal,not applicable,1617982347,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Myles Colley,missing,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7818988,USA,North America,USA: Pensacola,Illumina NovaSeq 6000,Blackfin tuna - Pensacola 810,missing,PNS_810,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:50:00Z,1,PNS_810,tissue sample,missing,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206178,not collected,RAD-Seq,302,4180111558,PRJNA504598,SAMN14148086,Model organism or animal,not applicable,1427388109,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Myles Colley,missing,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7818987,USA,North America,USA: Pensacola,Illumina NovaSeq 6000,Blackfin tuna - Pensacola 809,missing,PNS_809,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:53:00Z,1,PNS_809,tissue sample,missing,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206179,not collected,RAD-Seq,302,5281666524,PRJNA504598,SAMN14148085,Model organism or animal,not applicable,1834117285,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Myles Colley,missing,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7818986,USA,North America,USA: Pensacola,Illumina NovaSeq 6000,Blackfin tuna - Pensacola 808,missing,PNS_808,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:55:00Z,1,PNS_808,tissue sample,missing,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206180,not collected,RAD-Seq,302,2135096814,PRJNA504598,SAMN14148084,Model organism or animal,not applicable,781672518,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Myles Colley,missing,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7818985,USA,North America,USA: Pensacola,Illumina NovaSeq 6000,Blackfin tuna - Pensacola 803,missing,PNS_803,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:47:00Z,1,PNS_803,tissue sample,missing,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206181,not collected,RAD-Seq,302,1121989192,PRJNA504598,SAMN14147794,Model organism or animal,not applicable,409044602,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,"Pollyana Roque\, Fabio Hazin",10/16/16,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,not collected,SRX7818984,Brazil,South America,Brazil: Atlantic Ocean,Illumina NovaSeq 6000,Blackfin tuna - Brazil 1258,52.2,BRZ_1258,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-02-28T14:45:00Z,1,BRZ_1258,tissue sample,missing,SRP251054,20% DMSO-EDTA,not applicable,Muscle
SRR11206182,not collected,RAD-Seq,265,288143009,PRJNA504598,SAMN14147910,Model organism or animal,not applicable,140643399,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Kelly Sullivan,12/1/16,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not spawning,not collected,SRX7818983,USA,North America,USA: Florida Keys,Illumina NovaSeq 6000,Blackfin tuna - Florida Keys 1070,57.6,KEY_1070,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-03-02T14:33:00Z,1,KEY_1070,tissue sample,female,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
SRR11206183,not collected,RAD-Seq,266,262834945,PRJNA504598,SAMN14147909,Model organism or animal,not applicable,127412346,UNIVERSITY OF SOUTHERN MISSISSIPPI GULF COAST RESEARCH LAB,Kelly Sullivan,12/1/16,public,not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",no milt present,not collected,SRX7818982,USA,North America,USA: Florida Keys,Illumina NovaSeq 6000,Blackfin tuna - Florida Keys 1069,61.8,KEY_1069,PAIRED,Restriction Digest,GENOMIC,Thunnus atlanticus,ILLUMINA,2020-03-31T00:00:00Z,FALSE,2020-03-02T14:31:00Z,1,KEY_1069,tissue sample,male,SRP251054,90% Ethanol,not applicable,"Fin Clip\, Muscle"
